LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass_E,MSZoning_E,Street_E,Alley_E,LotShape_E,LandContour_E,Utilities_E,LotConfig_E,LandSlope_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,MoSold_E,SaleType_E,SaleCondition_E,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasPorch,HasPool,IsNew,OverallQual_2,OverallQual_3,OverallQual_sq,Neighborhood_E_2,Neighborhood_E_3,Neighborhood_E_sq,GrLivArea_2,GrLivArea_3,GrLivArea_sq,ExterQual_E_2,ExterQual_E_3,ExterQual_E_sq,GarageCars_2,GarageCars_3,GarageCars_sq,KitchenQual_E_2,KitchenQual_E_3,KitchenQual_E_sq,GarageArea_2,GarageArea_3,GarageArea_sq,BsmtQual_E_2,BsmtQual_E_3,BsmtQual_E_sq,TotalBsmtSF_2,TotalBsmtSF_3,TotalBsmtSF_sq,1stFlrSF_2,1stFlrSF_3,1stFlrSF_sq,GarageFinish_E_2,GarageFinish_E_3,GarageFinish_E_sq,FullBath_2,FullBath_3,FullBath_sq,YearBuilt_2,YearBuilt_3,YearBuilt_sq,GarageType_E_2,GarageType_E_3,GarageType_E_sq,YearRemodAdd_2,YearRemodAdd_3,YearRemodAdd_sq,MSSubClass_E_2,MSSubClass_E_3,MSSubClass_E_sq,Foundation_E_2,Foundation_E_3,Foundation_E_sq,FireplaceQu_E_2,FireplaceQu_E_3,FireplaceQu_E_sq,TotRmsAbvGrd_2,TotRmsAbvGrd_3,TotRmsAbvGrd_sq,OverallScore,ExterScore,BsmtScore,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSf,AllFlrSF,AllPorchSF
42.0,14892,9,5,2006,2007,160.0,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,2006.0,3,758,201,39,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,15.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,4.0,5.0,5.0,1,1,0,1,1,1,0,1,81,729,3.0,225.0,3375.0,3.872983346207417,3048516,5322708936,41.78516483155236,16.0,64.0,2.0,9,27,1.7320508075688772,16.0,64.0,2.0,574564,435519512,27.53179979587241,25.0,125.0,2.23606797749979,3048516,5322708936,41.78516483155236,3048516,5322708936,41.78516483155236,16.0,64.0,2.0,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,45,16.0,20.0,4.0,10.0,24.0,0.0,3.0,3492,1746,39
60.0,6000,6,6,1941,1950,0.0,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2003.0,2,440,0,0,0,0,0,0,0,2007,7.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,5.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,5.0,1,1,1,0,0,0,0,0,36,216,2.449489742783178,16.0,64.0,2.0,1483524,1806932232,34.899856733230294,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,193600,85184000,20.97617696340303,9.0,27.0,1.7320508075688772,540225,397065375,27.110883423451916,755161,656234909,29.478805945967352,4.0,8.0,1.4142135623730951,1,1,1.0,3767481,7312680621,44.05678154382138,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,49.0,343.0,2.6457513110645907,4.0,8.0,1.4142135623730951,25.0,125.0,2.23606797749979,36,216,2.449489742783178,36,6.0,15.0,2.0,5.0,24.0,0.0,1.5,1953,1218,0
70.0,9100,7,5,2000,2000,244.0,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2000.0,2,541,219,36,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,12.0,5.0,5.0,1,1,0,1,1,1,0,0,49,343,2.6457513110645907,256.0,4096.0,4.0,2325625,3546578125,39.05124837953327,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,292681,158340421,23.259406699226016,16.0,64.0,2.0,2325625,3546578125,39.05124837953327,2325625,3546578125,39.05124837953327,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4000000,8000000000,44.721359549995796,36.0,216.0,2.449489742783178,4000000,8000000000,44.721359549995796,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,35,12.0,16.0,3.0,0.0,24.0,0.0,3.0,3050,1525,36
65.0,8944,5,5,1967,1967,0.0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967.0,3,792,0,152,0,0,0,0,0,2009,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,3.0,5.0,2.0,2.0,10.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,0,0,0,1,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,2509056,3974344704,39.7994974842648,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,627264,496793088,28.142494558940577,9.0,27.0,1.7320508075688772,2509056,3974344704,39.7994974842648,2509056,3974344704,39.7994974842648,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3869089,7610498063,44.35087372307337,9.0,27.0,1.7320508075688772,3869089,7610498063,44.35087372307337,25.0,125.0,2.23606797749979,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,64,512,2.8284271247461903,25,8.0,12.0,4.0,0.0,24.0,0.0,2.0,3168,1584,152
68.0,7838,5,5,1967,1967,0.0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967.0,1,288,175,144,0,0,0,0,0,2006,9.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,2.0,2.0,2.0,9.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,1.0,6.0,3.0,4.0,6.0,3.0,1.0,2.0,3.0,10.0,5.0,5.0,1,1,0,0,1,1,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,810000,729000000,30.0,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,82944,23887872,16.97056274847714,9.0,27.0,1.7320508075688772,746496,644972544,29.393876913398138,810000,729000000,30.0,9.0,27.0,1.7320508075688772,1,1,1.0,3869089,7610498063,44.35087372307337,36.0,216.0,2.449489742783178,3869089,7610498063,44.35087372307337,81.0,729.0,3.0,9.0,27.0,1.7320508075688772,1.0,1.0,1.0,36,216,2.449489742783178,25,8.0,12.0,2.0,1.0,24.0,0.0,2.0,1764,900,144
60.0,10800,6,7,1905,2000,0.0,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2003.0,2,672,0,25,212,0,0,0,0,2008,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,6.0,6.0,5.0,1.0,5.0,2.0,7.0,4.0,3.0,2.0,6.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,1,0,0,1,0,0,36,216,2.449489742783178,25.0,125.0,2.23606797749979,3655744,6989782528,43.726422218150894,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,451584,303464448,25.92296279363144,4.0,8.0,1.4142135623730951,232324,111980168,21.95449840010015,1490841,1820316861,34.942810419312295,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3629025,6913292625,43.64630568559039,9.0,27.0,1.7320508075688772,4000000,8000000000,44.721359549995796,16.0,64.0,2.0,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,49,343,2.6457513110645907,42,8.0,8.0,4.0,4.0,36.0,0.0,2.0,2394,1912,237
53.0,4045,7,5,2006,2006,45.0,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,2006.0,3,648,161,20,0,0,0,0,0,2006,14.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,17.0,4.0,5.0,5.0,5.0,5.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,4.0,8.0,6.0,1,1,0,1,1,1,0,1,49,343,2.6457513110645907,289.0,4913.0,4.123105625617661,2250000,3375000000,38.72983346207417,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,419904,272097792,25.45584412271571,16.0,64.0,2.0,1838736,2493326016,36.823905279043935,2250000,3375000000,38.72983346207417,16.0,64.0,2.0,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,36.0,216.0,2.449489742783178,4024036,8072216216,44.78839135311738,196.0,2744.0,3.7416573867739413,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,36,216,2.449489742783178,35,12.0,16.0,3.0,5.0,24.0,0.0,3.0,2856,1500,20
88.0,12665,8,5,2005,2006,245.0,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005.0,3,642,144,39,0,0,0,0,0,2007,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,22.0,4.0,5.0,4.0,7.0,5.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,7.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,8.0,5.0,5.0,1,1,1,1,1,1,0,1,64,512,2.8284271247461903,484.0,10648.0,4.69041575982343,6160324,15289924168,49.8196748283246,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,412164,264609288,25.337718918639855,16.0,64.0,2.0,1196836,1309338584,33.075670817082454,1283689,1454419637,33.66006535941367,16.0,64.0,2.0,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,49.0,343.0,2.6457513110645907,4024036,8072216216,44.78839135311738,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,81,729,3.0,40,12.0,20.0,3.0,5.0,24.0,0.0,2.5,3576,2482,39
0.0,57200,5,5,1948,1950,0.0,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,1966.0,2,572,0,0,50,0,0,0,0,2010,12.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,22.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,3.0,2.0,5.0,2.0,6.0,4.0,3.0,2.0,4.0,6.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,0,0,0,0,0,0,25,125,2.23606797749979,484.0,10648.0,4.69041575982343,2845969,4801149703,41.0731055558257,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,327184,187149248,23.916521486202797,9.0,27.0,1.7320508075688772,558009,416832723,27.331300737432898,2845969,4801149703,41.0731055558257,4.0,8.0,1.4142135623730951,1,1,1.0,3794704,7392083392,44.13615298142782,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,49,343,2.6457513110645907,25,8.0,12.0,2.0,8.0,24.0,0.0,2.0,2434,1687,50
51.0,6120,5,8,1920,2004,0.0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1933.0,1,180,24,0,150,0,0,0,0,2007,10.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,7.0,2.0,2.0,7.0,7.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,1,0,1,0,0,0,25,125,2.23606797749979,16.0,64.0,2.0,2289169,3463512697,38.897300677553446,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,32400,5832000,13.416407864998739,9.0,27.0,1.7320508075688772,881721,827936019,30.643106892089126,881721,827936019,30.643106892089126,4.0,8.0,1.4142135623730951,1,1,1.0,3686400,7077888000,43.81780460041329,9.0,27.0,1.7320508075688772,4016016,8048096064,44.76605857119878,100.0,1000.0,3.1622776601683795,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,64,512,2.8284271247461903,40,8.0,12.0,2.0,0.0,9.0,0.0,1.5,2452,1513,150
60.0,7200,5,4,1950,1982,0.0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950.0,1,240,0,0,168,0,0,0,0,2009,7.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,3.0,2.0,2.0,12.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,6.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,1,1,1,0,0,0,0,0,25,125,2.23606797749979,121.0,1331.0,3.3166247903554,3625216,6902411264,43.634848458542855,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,57600,13824000,15.491933384829668,9.0,27.0,1.7320508075688772,1459264,1762790912,34.75629439396553,1290496,1466003456,33.704599092705436,4.0,8.0,1.4142135623730951,1,1,1.0,3802500,7414875000,44.15880433163923,36.0,216.0,2.449489742783178,3928324,7785938168,44.51965857910413,49.0,343.0,2.6457513110645907,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,20,8.0,12.0,2.0,0.0,24.0,0.0,2.5,3112,1904,168
51.0,6171,6,6,1925,1990,0.0,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1925.0,1,216,147,16,0,0,0,0,0,2009,7.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,9.0,4.0,5.0,4.0,3.0,2.0,2.0,6.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,3.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,1,1,1,0,1,1,0,0,36,216,2.449489742783178,81.0,729.0,3.0,2585664,4157747712,40.099875311526844,4.0,8.0,1.4142135623730951,1,1,1.0,9.0,27.0,1.7320508075688772,46656,10077696,14.696938456699069,9.0,27.0,1.7320508075688772,952576,929714176,31.240998703626616,1345600,1560896000,34.058772731852805,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3705625,7133328125,43.87482193696061,9.0,27.0,1.7320508075688772,3960100,7880599000,44.609416046390926,49.0,343.0,2.6457513110645907,4.0,8.0,1.4142135623730951,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,36,8.0,12.0,3.0,5.0,18.0,0.0,2.5,2584,1608,16
50.0,6000,6,7,1929,1950,0.0,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1929.0,1,208,0,0,112,0,0,0,0,2008,7.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,6.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,5.0,7.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,1,0,0,0,0,0,36,216,2.449489742783178,16.0,64.0,2.0,1340964,1552836312,34.02939905434711,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,43264,8998912,14.422205101855956,9.0,27.0,1.7320508075688772,743044,640503928,29.359836511806396,902500,857375000,30.822070014844883,9.0,27.0,1.7320508075688772,1,1,1.0,3721041,7177888089,43.9203825119955,49.0,343.0,2.6457513110645907,3802500,7414875000,44.15880433163923,49.0,343.0,2.6457513110645907,4.0,8.0,1.4142135623730951,25.0,125.0,2.23606797749979,25,125,2.23606797749979,42,8.0,12.0,2.0,5.0,24.0,0.0,1.0,2020,1158,112
62.0,7415,6,5,2004,2004,0.0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004.0,2,398,100,75,0,0,0,0,0,2008,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,15.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,4.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,1,0,1,1,0,1,36,216,2.449489742783178,225.0,3375.0,3.872983346207417,2537649,4042474857,39.91240408695021,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,158404,63044792,19.949937343260004,9.0,27.0,1.7320508075688772,703921,590589719,28.965496715920477,746496,644972544,29.393876913398138,16.0,64.0,2.0,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,36.0,216.0,2.449489742783178,4016016,8048096064,44.76605857119878,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,16.0,64.0,2.0,64,512,2.8284271247461903,30,8.0,12.0,2.0,4.0,24.0,0.0,3.5,2432,1593,75
64.0,6762,7,5,2006,2006,0.0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2006.0,2,662,168,55,0,0,0,0,0,2006,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,2.0,3.0,4.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,8.0,6.0,1,1,0,0,1,1,0,1,49,343,2.6457513110645907,256.0,4096.0,4.0,1674436,2166720184,35.9722114972099,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,438244,290117528,25.729360660537214,16.0,64.0,2.0,1653796,2126781656,35.86084215408221,1674436,2166720184,35.9722114972099,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4024036,8072216216,44.78839135311738,36.0,216.0,2.449489742783178,4024036,8072216216,44.78839135311738,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,36,216,2.449489742783178,35,12.0,20.0,3.0,5.0,24.0,0.0,2.0,2580,1294,55
49.0,15256,8,5,2007,2007,84.0,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007.0,3,754,168,160,0,0,0,0,0,2007,12.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,20.0,5.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,9.0,5.0,5.0,1,1,0,1,1,1,0,1,64,512,2.8284271247461903,400.0,8000.0,4.47213595499958,2143296,3137785344,38.262252939417984,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,568516,428661064,27.459060435491963,16.0,64.0,2.0,2205225,3274759125,38.535697735995385,2143296,3137785344,38.262252939417984,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,40,12.0,16.0,3.0,0.0,24.0,0.0,3.0,2949,1464,160
60.0,10410,3,4,1915,1950,0.0,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,1998.0,3,936,216,0,160,0,0,0,0,2006,7.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0,1,1,1,0,1,0,0,0,9,27,1.7320508075688772,25.0,125.0,2.23606797749979,1473796,1789188344,34.84250278036869,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,876096,820025856,30.59411708155671,9.0,27.0,1.7320508075688772,451584,303464448,25.92296279363144,481636,334255384,26.343879744638983,4.0,8.0,1.4142135623730951,1,1,1.0,3667225,7022735875,43.76071297408213,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,49.0,343.0,2.6457513110645907,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,12,8.0,12.0,2.0,0.0,24.0,0.0,1.0,1886,1214,160
44.0,3842,8,5,2004,2005,174.0,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004.0,2,482,128,53,0,0,155,0,0,2008,14.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,18.0,4.0,5.0,5.0,5.0,5.0,2.0,13.0,14.0,4.0,3.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,1,1,0,1,1,1,0,1,64,512,2.8284271247461903,324.0,5832.0,4.242640687119285,2709316,4459534136,40.570925550201586,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,232324,111980168,21.95449840010015,25.0,125.0,2.23606797749979,2540836,4050092584,39.92492955535426,2709316,4459534136,40.570925550201586,16.0,64.0,2.0,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,36.0,216.0,2.449489742783178,4020025,8060150125,44.77722635447622,196.0,2744.0,3.7416573867739413,36.0,216.0,2.449489742783178,25.0,125.0,2.23606797749979,25,125,2.23606797749979,40,12.0,20.0,3.0,5.0,24.0,0.0,3.5,3240,1646,208
70.0,8445,5,7,1972,2007,0.0,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,1988.0,2,396,58,0,0,0,0,0,0,2009,9.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,16.0,4.0,5.0,4.0,2.0,2.0,2.0,9.0,8.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,6.0,5.0,5.0,1,1,0,0,1,0,0,0,25,125,2.23606797749979,256.0,4096.0,4.0,589824,452984832,27.712812921102035,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,156816,62099136,19.8997487421324,16.0,64.0,2.0,589824,452984832,27.712812921102035,589824,452984832,27.712812921102035,4.0,8.0,1.4142135623730951,1,1,1.0,3888784,7668682048,44.40720662234904,9.0,27.0,1.7320508075688772,4028049,8084294343,44.799553569204235,81.0,729.0,3.0,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,35,8.0,16.0,2.0,0.0,24.0,0.0,2.0,1536,768,0
0.0,8780,5,5,1985,1985,0.0,625,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,0.0,0,0,0,0,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,12.0,4.0,5.0,4.0,5.0,2.0,2.0,9.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0,5.0,5.0,1,0,0,0,0,0,0,0,25,125,2.23606797749979,144.0,1728.0,3.4641016151377544,693889,578009537,28.861739379323623,4.0,8.0,1.4142135623730951,0,0,0.0,4.0,8.0,1.4142135623730951,0,0,0.0,9.0,27.0,1.7320508075688772,693889,578009537,28.861739379323623,693889,578009537,28.861739379323623,1.0,1.0,1.0,1,1,1.0,3940225,7821346625,44.553338819890925,1.0,1.0,1.0,3940225,7821346625,44.553338819890925,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,25,8.0,12.0,2.0,0.0,2.0,0.0,2.0,1666,833,0
